route_id,route_name,station_order,station_name,minutes_from_previous,cumulative_minutes,source_note
MSB_VLCY,Chennai Beach to Velachery,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,2,Basin Bridge,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,3,Vyasarpadi Jeeva,4,8,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,4,Perambur,3,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,5,Perambur Carriage Works,3,14,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,6,Perambur Loco Works,3,17,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,7,Villivakkam,4,21,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,8,Korattur,5,26,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,9,Pattaravakkam,4,30,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,10,Ambattur,4,34,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,11,Tirumullaivoyal,4,38,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,12,Annanur,3,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,13,Avadi,4,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,14,Hindu College,4,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MAS_PAB,Chennai Central to Pattabiram,15,Pattabiram,4,53,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,1,Pattabiram,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,2,Hindu College,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,3,Avadi,4,8,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,4,Annanur,4,12,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,5,Tirumullaivoyal,3,15,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,6,Ambattur,4,19,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,7,Pattaravakkam,4,23,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,8,Korattur,4,27,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,9,Villivakkam,5,32,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,10,Perambur Loco Works,4,36,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,11,Perambur Carriage Works,3,39,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,12,Perambur,3,42,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,13,Vyasarpadi Jeeva,3,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,14,Basin Bridge,4,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
PAB_MAS,Pattabiram to Chennai Central,15,Chennai Central,4,53,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,2,Chennai Fort,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,3,Chennai Park,3,7,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,4,Chennai Central,4,11,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,5,Basin Bridge,4,15,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,6,Vyasarpadi Jeeva,4,19,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,7,Perambur,3,22,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,8,Perambur Carriage Works,3,25,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,9,Perambur Loco Works,3,28,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,10,Villivakkam,4,32,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,11,Korattur,5,37,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,12,Pattaravakkam,4,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,13,Ambattur,4,45,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,14,Tirumullaivoyal,4,49,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,15,Annanur,3,52,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,16,Avadi,4,56,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,17,Hindu College,4,60,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,18,Pattabiram,4,64,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,19,Nemilichery,4,68,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,20,Tiruninravur,5,73,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,21,Veppampattu,5,78,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,22,Sevvapet Road,5,83,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,23,Putlur,4,87,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_TRL,Chennai Beach to Tiruvallur,24,Tiruvallur,5,92,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TRL_MSB,Tiruvallur to Chennai Beach,1,Tiruvallur,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TRL_MSB,Tiruvallur to Chennai Beach,2,Putlur,5,5,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TRL_MSB,Tiruvallur to Chennai Beach,3,Sevvapet Road,4,9,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TRL_MSB,Tiruvallur to Chennai Beach,4,Veppampattu,5,14,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TRL_MSB,Tiruvallur to Chennai Beach,5,Tiruninravur,5,19,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TRL_MSB,Tiruvallur to Chennai Beach,6,Nemilichery,5,24,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TRL_MSB,Tiruvallur to Chennai Beach,7,Pattabiram,4,28,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TRL_MSB,Tiruvallur to Chennai Beach,8,Hindu College,4,32,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TRL_MSB,Tiruvallur to Chennai Beach,9,Avadi,4,36,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
TRL_MSB,Tiruvallur to Chennai Beach,10,Annanur,4,40,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
